curso_id,nombre,seccion,creditos,escuela_id,formato_id,campus_id,docente_id
BIO141C,Biología de la Célula,28,10,10,2,1,510
BIO141C,Biología de la Célula,29,10,10,2,1,511
BIO141C,Biología de la Célula,30,10,10,2,1,511
BIO141C,Biología de la Célula,31,10,10,2,1,511
BIO141C,Biología de la Célula,32,10,10,2,2,512
BIO141C,Biología de la Célula,33,10,10,2,2,513
BIO141T,Taller de Biología de la Célula,1,0,10,2,1,507
BIO149E,Microbiología e Infectología Clínica,1,15,10,2,2,493
BIO151E,Biología de Microorganismos,1,10,10,2,2,503
BIO152C,Bases Fisicas de los Procesos Biologicos,1,10,10,2,2,514
BIO152C,Bases Fisicas de los Procesos Biologicos,2,10,10,2,2,515
BIO155E,Introducción a la Biología,1,10,10,2,1,516
BIO187C,Aspectos Biológicos y Bioéticos de la Fertilidad en Humanos,1,10,10,2,1,517
BIO211G,Fisiologia Vegetal,1,10,10,2,1,518
BIO211G,Fisiologia Vegetal,1,10,10,2,1,494
BIO225C,Fisiologia y Bioquimica Vegetal,1,10,10,2,2,144
BIO225C,Fisiologia y Bioquimica Vegetal,1,10,10,2,2,518
BIO226E,Genetica y Evolucion,1,10,10,2,2,519
BIO226E,Genetica y Evolucion,2,10,10,2,2,520
BIO228C,Bioquímica y Genética Molecular,1,10,10,2,2,521
BIO2300,Experiencia Profesional Dirigida,1,50,10,2,2,1
BIO2350,Memoria Profesional Dirigida,1,50,10,2,2,1
BIO238M,Biologia Molecular de la Celula,1,20,10,2,2,506
BIO238M,Biologia Molecular de la Celula,2,20,10,2,2,506
BIO242C,Bioestadistica,1,10,10,2,2,522
BIO242C,Bioestadistica,2,10,10,2,2,523
BIO245G,Microbiología Alimentaria y Ambiental,1,10,10,2,1,493
BIO245G,Microbiología Alimentaria y Ambiental,2,10,10,2,2,493
BIO249C,Bioestadistica II,1,10,10,2,2,524
BIO250M,Vertebrados Marinos,1,10,10,2,2,525
BIO257C,Bioquimica,1,10,10,2,2,144
BIO258E,Practica Extramural,1,30,10,2,5,1
BIO258F,Practica Extramural,1,30,10,2,5,1
BIO266D,Laboratorio Bioquimica I: Biologia Celular,1,5,10,2,2,503
BIO272C,Farmacologia Molecular,1,10,10,2,2,526
BIO274E,Biologia y Fisiologia Celular,1,10,10,2,2,526
BIO274E,Biologia y Fisiologia Celular,1,10,10,2,2,508
BIO277M,Microbiologia Marina,1,10,10,2,2,527
BIO285D,Memoria de Investigacion,1,50,10,2,2,1
BIO285E,Memoria Profesional,1,50,10,2,2,1
BIO285M,Memoria de Investigacion en Biologia Marina,1,50,10,2,2,1
BIO295A,Seminario de Investigacion Departamental,1,15,10,2,2,1
BIO295B,Seminario de Investigacion Departamental,1,15,10,2,2,1
BIO295C,Seminario de Investigacion Departamental,1,15,10,2,2,1
BIO296C,Seminario de Investigacion Biologica,1,30,10,2,2,1
BIO296F,Seminario de Investigacion Bioquimica,1,30,10,2,2,1
BIO296M,Seminario de Investigación Biológica Marina,1,30,10,2,2,1
BIO297C,"Laboratorio Bioquímica, Biología Celular",1,10,10,2,2,528
BIO297C,"Laboratorio Bioquímica, Biología Celular",2,10,10,2,2,529
BIO299E,Fisiologia,1,10,10,2,2,530
BIO299L,Laboratorio Fisiologia,1,5,10,2,1,531
BIO305E,Aspectos Básicos y Clínicos de Cáncer,1,10,10,2,2,501
BIO310A,Seminario Bibliográfico,1,5,10,2,2,1
BIO310B,Seminario Bibliográfico,1,5,10,2,2,1
BIO318E,Principios de Dinámica Poblacional: Teoría y Aplicaciones,1,10,10,2,2,532
BIO327M,Oceanografia Fisico-Biologica,1,10,10,2,2,533
BIO329E,Invasiones Biológicas,1,10,10,3,2,534
BIO3319,Tecnicas Avanzadas de Investigacion en Bioquimica,1,50,10,2,2,1
BIO3339,Bioinformatica Avanzada,1,10,10,2,2,535
BIO336M,Buceo Autónomo,1,10,10,2,1,525
BIO340M,Génetica de la Conservación,1,10,10,2,2,520
BIO361E,Neurofisiología,1,10,10,2,2,531
BIO380E,Microbiología Biomédica,1,10,10,2,2,503
BIO389E,Inmunología Celular y Molecular,1,10,10,2,2,536
BIO3920,Innovación y Emprendimiento en Biotecnología,1,10,10,2,2,537
BIO4001,Tutorial Bibliografico I,1,5,10,2,2,1
BIO4014,Unidad de Investigacion en Biologia,1,50,10,2,2,1
BIO4015,Unidad de Investigación I,1,10,10,2,2,1
BIO4016,Unidad de Investigación II,1,30,10,2,2,1
BIO4116,Biología Celular y Molecular,1,40,10,2,2,502
BIO4116,Biología Celular y Molecular,1,40,10,2,2,513
BIO4233,Bases Celulares y Moleculares de la Regulación Fisiológica,1,40,10,2,2,538
BIO4321,La Lucha por la Existencia a Través del Tiempo y el Espacio,1,40,10,2,2,518
BIO4321,La Lucha por la Existencia a Través del Tiempo y el Espacio,1,40,10,2,2,523
BIO4423,Genética Molecular y Microbiología,1,40,10,2,2,521
BIO4423,Genética Molecular y Microbiología,1,40,10,2,2,539
BIO4430,Tópicos en Genética Molecular y Microbiología,1,5,10,2,2,1
BIO4708,Pasantía Internacional,1,0,10,2,2,1
BIO4709,Autoria Articulo Cientifico o Patente,1,0,10,2,2,1
BIO4901,Docencia de Pregrado I,1,5,10,2,2,1
BIO4910,Actividad Anual de Seguimiento I,1,0,10,2,2,1
BIO4911,Actividad Anual de Seguimiento II,1,0,10,2,2,1
BIO5110,Examen de Candidatura,1,50,10,2,2,1
BIO5151,Tesis en Neurociencias II,1,50,10,2,2,1
BIO5253,Tesis en Neurociencias IV,1,50,10,2,2,1
BIO5254,Tesis en Neurociencias V,1,50,10,4,2,1
BIO5260,Tesis I,1,50,10,2,2,1
BIO5261,Tesis II,1,50,10,2,2,1
BIO5262,Tesis III,1,50,10,2,2,1
BIO5263,Tesis IV,1,50,10,2,2,1
CSS301A,Análisis del Movimiento Ocupacional,1,10,11,2,1,540
CSS301A,Análisis del Movimiento Ocupacional,1,10,11,2,1,6
CSS302A,Neurociencias Aplicadas a Ciencias de la Salud,1,5,11,2,1,541
CSS302A,Neurociencias Aplicadas a Ciencias de la Salud,1,5,11,2,1,542
CSS302A,Neurociencias Aplicadas a Ciencias de la Salud,1,5,11,2,1,543
FON101,Introducción a la Fonoaudiología,1,5,11,2,1,544
FON101,Introducción a la Fonoaudiología,1,5,11,2,1,545
FON101,Introducción a la Fonoaudiología,1,5,11,2,1,6
FON101,Introducción a la Fonoaudiología,1,5,11,2,1,546
FON103,Inclusión y Discapacidad: el Valor de la Diversidad,1,10,11,2,1,547
FON103,Inclusión y Discapacidad: el Valor de la Diversidad,1,10,11,2,1,6
FON104,Fundamentos Básicos de Cultura Sorda y Lengua de Señas Chilena,1,10,11,2,1,548
FON205A,Salud Pública para Fonoaudiología,1,5,11,2,1,549
FON205A,Salud Pública para Fonoaudiología,1,5,11,2,1,550
FON205A,Salud Pública para Fonoaudiología,1,5,11,2,1,544
FON205A,Salud Pública para Fonoaudiología,1,5,11,2,1,546
FON301,Evaluación Audiológica,1,10,11,2,1,551
FON301,Evaluación Audiológica,1,10,11,2,1,552
FON301,Evaluación Audiológica,1,10,11,2,1,550
FON301,Evaluación Audiológica,1,10,11,2,1,553
FON301,Evaluación Audiológica,1,10,11,2,1,554
FON302,Patología Fonoaudiológica,1,10,11,2,1,555
FON302,Patología Fonoaudiológica,1,10,11,2,1,547
FON302,Patología Fonoaudiológica,1,10,11,2,1,556
FON302,Patología Fonoaudiológica,1,10,11,2,1,6
FON308,La Lengua de Señas y la Cultura Sorda,1,5,11,2,1,548
FON401,Evaluación y Procedimientos en Voz,1,5,11,2,1,557
FON401,Evaluación y Procedimientos en Voz,1,5,11,2,1,558
FON401,Evaluación y Procedimientos en Voz,1,5,11,2,1,6
FON401,Evaluación y Procedimientos en Voz,1,5,11,2,1,546
FON402,Trastornos de la Deglución,1,5,11,2,1,556
FON402,Trastornos de la Deglución,1,5,11,2,1,555
FON402,Trastornos de la Deglución,1,5,11,2,1,559
FON402,Trastornos de la Deglución,1,5,11,2,1,6
FON403,Evaluación de la Comunicación en Adultos,1,10,11,2,1,546
FON403,Evaluación de la Comunicación en Adultos,1,10,11,2,1,6
FON403,Evaluación de la Comunicación en Adultos,1,10,11,2,1,560
FON403,Evaluación de la Comunicación en Adultos,1,10,11,2,1,561
FON406,Intervención en la Comunicación de Niños y Adolescentes,1,10,11,2,1,559
FON406,Intervención en la Comunicación de Niños y Adolescentes,1,10,11,2,1,562
FON406,Intervención en la Comunicación de Niños y Adolescentes,1,10,11,2,1,563
FON406,Intervención en la Comunicación de Niños y Adolescentes,1,10,11,2,1,564
FON408,Neurociencia Cognitiva,1,5,11,2,1,541
FON410,Rol del Fonoaudiólogo en el Abordaje de Pacientes Con Desequilibrios del Sistema Estomatognático,1,5,11,2,1,565
FON501,Internado: Educación,1,17,11,2,1,566
FON501,Internado: Educación,1,17,11,2,1,563
FON501,Internado: Educación,1,17,11,2,1,567
FON501,Internado: Educación,1,17,11,2,1,6
FON502,Internado: Clinico Adultos,1,17,11,2,1,556
FON502,Internado: Clinico Adultos,1,17,11,2,1,6
FON503,Internado: Clinico Pediátrico,1,17,11,2,1,563
FON503,Internado: Clinico Pediátrico,1,17,11,2,1,562
FON503,Internado: Clinico Pediátrico,1,17,11,2,1,544
FON503,Internado: Clinico Pediátrico,1,17,11,2,1,6
FON504,Internado: Voz,1,17,11,2,1,557
FON504,Internado: Voz,1,17,11,2,1,545
FON504,Internado: Voz,1,17,11,2,1,568
FON504,Internado: Voz,1,17,11,2,1,6
FON504,Internado: Voz,1,17,11,2,1,569
FON504,Internado: Voz,1,17,11,2,1,558
FON506,Internado: Audición,1,17,11,2,1,552
FON506,Internado: Audición,1,17,11,2,1,547
FON506,Internado: Audición,1,17,11,2,1,551
FON506,Internado: Audición,1,17,11,2,1,553
FON507,Internado Electivo,1,15,11,2,1,544
KIN101A,Introducción a la Kinesiología,1,5,11,2,1,570
KIN101A,Introducción a la Kinesiología,1,5,11,2,1,540
KIN101A,Introducción a la Kinesiología,1,5,11,2,1,571
KIN101A,Introducción a la Kinesiología,1,5,11,2,1,572
KIN101A,Introducción a la Kinesiología,1,5,11,2,1,573
KIN101A,Introducción a la Kinesiología,1,5,11,2,1,574
KIN101A,Introducción a la Kinesiología,1,5,11,2,1,575
KIN101A,Introducción a la Kinesiología,1,5,11,2,1,576
KIN101A,Introducción a la Kinesiología,1,5,11,2,1,577
KIN104,Fundamentos Fisiológicos de la Actividad Física,1,10,11,2,1,578
KIN104,Fundamentos Fisiológicos de la Actividad Física,1,10,11,2,1,579
KIN104,Fundamentos Fisiológicos de la Actividad Física,1,10,11,2,1,580
KIN105,Ejercicio para Una Vida Saludable y Plena,1,10,11,2,1,575
KIN201,Fisiología del Ejercicio,1,10,11,2,1,581
KIN201,Fisiología del Ejercicio,1,10,11,2,1,579
KIN201,Fisiología del Ejercicio,1,10,11,2,1,580
KIN201,Fisiología del Ejercicio,1,10,11,2,1,576
KIN201,Fisiología del Ejercicio,1,10,11,2,1,578
KIN202,Ciclo Vital,1,10,11,2,1,582
KIN202,Ciclo Vital,1,10,11,2,1,583
KIN202,Ciclo Vital,1,10,11,2,1,570
KIN202,Ciclo Vital,1,10,11,2,1,584
KIN202,Ciclo Vital,1,10,11,2,1,571
KIN202,Ciclo Vital,1,10,11,2,1,585
KIN202,Ciclo Vital,1,10,11,2,1,586
KIN202,Ciclo Vital,1,10,11,2,1,587
KIN202,Ciclo Vital,1,10,11,2,1,588
KIN202,Ciclo Vital,1,10,11,2,1,574
KIN202,Ciclo Vital,1,10,11,2,1,589
KIN202,Ciclo Vital,1,10,11,2,1,542
KIN202,Ciclo Vital,1,10,11,2,1,590
KIN205,Fisiología del Ejercicio,1,10,11,2,1,580
KIN205,Fisiología del Ejercicio,1,10,11,2,1,579
KIN205,Fisiología del Ejercicio,1,10,11,2,1,578
KIN301,Patología Músculo Esquelética Cardiorespiratorio y Neurológica,1,15,11,2,1,542
KIN301,Patología Músculo Esquelética Cardiorespiratorio y Neurológica,1,15,11,2,1,591
KIN301,Patología Músculo Esquelética Cardiorespiratorio y Neurológica,1,15,11,2,1,592
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,593
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,583
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,570
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,594
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,595
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,571
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,577
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,596
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,592
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,573
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,597
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,598
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,585
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,590
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,582
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,588
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,574
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,589
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,6
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,586
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,599
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,572
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,600
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,542
KIN302,Bases de la Evaluación Clínica,1,10,11,2,1,601
KIN307,Neuromecánica Aplicada al Movimiento Humano,1,10,11,2,1,602
KIN308,Prevención de Lesiones en la Actividad Física Escolar,1,5,11,2,1,6
KIN401,Kinesiterapia Cardiorespiratorio I,1,10,11,2,1,573
KIN401,Kinesiterapia Cardiorespiratorio I,1,10,11,2,1,581
KIN401,Kinesiterapia Cardiorespiratorio I,1,10,11,2,1,603
KIN401,Kinesiterapia Cardiorespiratorio I,1,10,11,2,1,578
KIN401,Kinesiterapia Cardiorespiratorio I,1,10,11,2,1,577
KIN401,Kinesiterapia Cardiorespiratorio I,1,10,11,2,1,575
KIN401,Kinesiterapia Cardiorespiratorio I,1,10,11,2,1,604
KIN401,Kinesiterapia Cardiorespiratorio I,1,10,11,2,1,601
KIN401,Kinesiterapia Cardiorespiratorio I,1,10,11,2,1,605
KIN401,Kinesiterapia Cardiorespiratorio I,1,10,11,2,1,606
KIN401,Kinesiterapia Cardiorespiratorio I,1,10,11,2,1,591
KIN401,Kinesiterapia Cardiorespiratorio I,1,10,11,2,1,607
KIN402,Kinesiterapia Neurológica I,1,10,11,2,1,584
KIN402,Kinesiterapia Neurológica I,1,10,11,2,1,583
KIN402,Kinesiterapia Neurológica I,1,10,11,2,1,570
KIN402,Kinesiterapia Neurológica I,1,10,11,2,1,571
KIN402,Kinesiterapia Neurológica I,1,10,11,2,1,585
KIN402,Kinesiterapia Neurológica I,1,10,11,2,1,586
KIN402,Kinesiterapia Neurológica I,1,10,11,2,1,582
KIN402,Kinesiterapia Neurológica I,1,10,11,2,1,587
KIN402,Kinesiterapia Neurológica I,1,10,11,2,1,588
KIN402,Kinesiterapia Neurológica I,1,10,11,2,1,574
KIN402,Kinesiterapia Neurológica I,1,10,11,2,1,589
KIN402,Kinesiterapia Neurológica I,1,10,11,2,1,542
KIN402,Kinesiterapia Neurológica I,1,10,11,2,1,590
KIN403,Kinesiterapia Motora I,1,10,11,2,1,594
KIN403,Kinesiterapia Motora I,1,10,11,2,1,595
KIN403,Kinesiterapia Motora I,1,10,11,2,1,602
KIN403,Kinesiterapia Motora I,1,10,11,2,1,596
KIN403,Kinesiterapia Motora I,1,10,11,2,1,592
KIN403,Kinesiterapia Motora I,1,10,11,2,1,598
KIN403,Kinesiterapia Motora I,1,10,11,2,1,608
KIN403,Kinesiterapia Motora I,1,10,11,2,1,6
KIN403,Kinesiterapia Motora I,1,10,11,2,1,599
KIN403,Kinesiterapia Motora I,1,10,11,2,1,572
KIN403,Kinesiterapia Motora I,1,10,11,2,1,600
KIN403,Kinesiterapia Motora I,1,10,11,2,1,609
KIN403,Kinesiterapia Motora I,1,10,11,2,1,593
KIN403,Kinesiterapia Motora I,1,10,11,2,1,597
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,610
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,598
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,594
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,604
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,581
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,603
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,540
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,602
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,578
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,596
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,607
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,588
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,611
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,575
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,600
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,542
KIN410A,Evaluación de la Investigación Aplicada,1,5,11,2,1,583
KIN501A,Internado Kinesiología Motora I,1,15,11,2,1,572
KIN502A,Internado Cardiorespiratorio Adulto,1,15,11,2,1,575
KIN503A,Internado Kinesiología Motora II,1,15,11,2,1,592
KIN504A,Internado Cardiorespiratorio Infantil,1,15,11,2,1,604
KIN505A,Internado Neurología Adulto,1,15,11,2,1,571
KIN506,Internado Neurología Infantil,1,15,11,2,1,589
KIN507,Internado Optativo,1,10,11,2,1,599
NUT1001,Pérdidas y Desperdicios de Alimentos,1,10,11,2,1,612
NUT1001,Pérdidas y Desperdicios de Alimentos,1,10,11,2,1,613
NUT1003,Nutrición y Deporte,1,10,11,2,1,614
NUT101,Introducción a la Nutrición,1,5,11,2,1,615
NUT101,Introducción a la Nutrición,1,5,11,2,1,616
NUT101,Introducción a la Nutrición,1,5,11,2,1,617
NUT101,Introducción a la Nutrición,1,5,11,2,1,618
NUT101,Introducción a la Nutrición,1,5,11,2,1,619
NUT201,Nutrición Básica I,1,10,11,2,1,620
NUT201,Nutrición Básica I,1,10,11,2,1,621
NUT201,Nutrición Básica I,1,10,11,2,1,622
NUT201,Nutrición Básica I,1,10,11,2,1,6
NUT202,Ciencia de los Alimentos II,1,10,11,2,1,623
NUT202,Ciencia de los Alimentos II,1,10,11,2,1,624
NUT202,Ciencia de los Alimentos II,2,10,11,2,1,623
NUT202,Ciencia de los Alimentos II,2,10,11,2,1,624
NUT202,Ciencia de los Alimentos II,3,10,11,2,1,623
NUT202,Ciencia de los Alimentos II,3,10,11,2,1,624
NUT207,Fundamentos de la Nutrición Humana,1,10,11,2,1,621
NUT3003,Seminario Bases Teóricas de la Nutrición Clínica II,1,5,11,2,1,625
NUT3004,Seminario Nutrición Basada en la Evidencia II,1,5,11,2,1,612
NUT3004,Seminario Nutrición Basada en la Evidencia II,1,5,11,2,1,621
NUT3007,Rotación Clínica Nutrición en Obesidad y Enfermedades Metabólicas,1,20,11,2,2,626
NUT3007,Rotación Clínica Nutrición en Obesidad y Enfermedades Metabólicas,1,20,11,2,2,614
NUT3009,Rotación Clínica Nutrición en Enfermedades Gastroenterológicas,1,20,11,2,2,625
NUT3009,Rotación Clínica Nutrición en Enfermedades Gastroenterológicas,1,20,11,2,2,627
NUT301,Dietoterapia del Adulto I,1,10,11,2,1,628
NUT301,Dietoterapia del Adulto I,1,10,11,2,1,629
NUT301,Dietoterapia del Adulto I,1,10,11,2,1,626
NUT301,Dietoterapia del Adulto I,1,10,11,2,1,627
NUT3010,Rotación Clínica Nutrición en Enfermedades Oncológicas,1,20,11,2,2,630
NUT3010,Rotación Clínica Nutrición en Enfermedades Oncológicas,1,20,11,2,2,629
NUT3010,Rotación Clínica Nutrición en Enfermedades Oncológicas,1,20,11,2,2,625
NUT3011,Rotación Clínica Nutrición Electiva,1,20,11,2,2,625
NUT302,Alimentación de Ciclo Vital,1,5,11,2,1,6
NUT302,Alimentación de Ciclo Vital,1,5,11,2,1,616
NUT302,Alimentación de Ciclo Vital,1,5,11,2,1,618
NUT302,Alimentación de Ciclo Vital,1,5,11,2,1,619
NUT302,Alimentación de Ciclo Vital,2,5,11,2,1,6
NUT302,Alimentación de Ciclo Vital,2,5,11,2,1,616
NUT302,Alimentación de Ciclo Vital,2,5,11,2,1,618
NUT302,Alimentación de Ciclo Vital,2,5,11,2,1,619
NUT302,Alimentación de Ciclo Vital,3,5,11,2,1,6
NUT302,Alimentación de Ciclo Vital,3,5,11,2,1,616
NUT302,Alimentación de Ciclo Vital,3,5,11,2,1,618
NUT302,Alimentación de Ciclo Vital,3,5,11,2,1,619
NUT303,Evaluación del Estado Nutricional II,1,10,11,2,1,617
NUT303,Evaluación del Estado Nutricional II,1,10,11,2,1,622
NUT303,Evaluación del Estado Nutricional II,1,10,11,2,1,6
NUT303,Evaluación del Estado Nutricional II,1,10,11,2,1,615
NUT401,Dietoterapia Pediátrica,1,10,11,2,1,631
NUT401,Dietoterapia Pediátrica,1,10,11,2,1,632
NUT401,Dietoterapia Pediátrica,1,10,11,2,1,6
NUT401,Dietoterapia Pediátrica,1,10,11,2,1,617
NUT402,Educación en Alimentos,1,5,11,2,1,633
NUT402,Educación en Alimentos,1,5,11,2,1,634
NUT403,Intervenciones Nutricionales,1,5,11,2,1,635
NUT403,Intervenciones Nutricionales,1,5,11,2,1,633
NUT407,Evaluación de la Investigación Aplicada,1,5,11,2,1,6
NUT407,Evaluación de la Investigación Aplicada,1,5,11,2,1,636
NUT407,Evaluación de la Investigación Aplicada,1,5,11,2,1,620
NUT407,Evaluación de la Investigación Aplicada,1,5,11,2,1,612
NUT501,Internado: Clínico Adultos,1,20,11,2,1,630
NUT502,Internado: Clínico Pediátrico,1,20,11,2,1,631
NUT503,Internado de Actividad Física,1,10,11,2,1,614
NUT504,Internado Salud Pública,1,20,11,2,1,619
NUT505,Internado Alimentación Colectiva,1,20,11,2,1,637
NUT506,Internado de Ciclo Vital (Pre-Escolar y Adulto Mayor),1,10,11,2,1,6
OCU101A,Desarrollo Creativo y Destrezas Terapéuticas,1,5,11,2,1,638
OCU101A,Desarrollo Creativo y Destrezas Terapéuticas,1,5,11,2,1,639
OCU101A,Desarrollo Creativo y Destrezas Terapéuticas,1,5,11,2,1,640
OCU101A,Desarrollo Creativo y Destrezas Terapéuticas,1,5,11,2,1,641
OCU102A,Terapia Ocupacional: Profesión y Disciplina,1,10,11,2,1,642
OCU102A,Terapia Ocupacional: Profesión y Disciplina,1,10,11,2,1,543
OCU102A,Terapia Ocupacional: Profesión y Disciplina,1,10,11,2,1,641
OCU102A,Terapia Ocupacional: Profesión y Disciplina,1,10,11,2,1,640
OCU102A,Terapia Ocupacional: Profesión y Disciplina,1,10,11,2,1,6
OCU102A,Terapia Ocupacional: Profesión y Disciplina,1,10,11,2,1,643
OCU102A,Terapia Ocupacional: Profesión y Disciplina,1,10,11,2,1,639
OCU301A,Habilidades y Técnicas Terapeuticas I,1,5,11,2,1,638
OCU301A,Habilidades y Técnicas Terapeuticas I,1,5,11,2,1,639
OCU301A,Habilidades y Técnicas Terapeuticas I,1,5,11,2,1,641
OCU301A,Habilidades y Técnicas Terapeuticas I,1,5,11,2,1,643
CPD0001,Taller de Transferencia Tecnológica y Propiedad Intelectual,1,0,12,2,1,1
CPD0002,Ética e Integridad en Investigación,1,0,12,2,2,1
CPD0003,Taller de Presentaciones Académicas en Inglés,1,0,12,2,1,644
CPD0004,Taller de Escritura Académica en Inglés,1,0,12,2,3,645
CPD0004,Taller de Escritura Académica en Inglés,2,0,12,2,3,645
CPD0005,Taller Escritura Académica en Inglés Avanzado Humanidades,1,0,12,2,1,645
CPD0006,Taller Escritura Académica en Inglés Avanzado Ciencia y Tecnología,1,0,12,2,2,645
CPD0006,Taller Escritura Académica en Inglés Avanzado Ciencia y Tecnología,2,0,12,2,1,645
CPD0007,Taller de Desarrollo de Habilidades Docentes,1,0,12,2,1,6
CPD0007,Taller de Desarrollo de Habilidades Docentes,2,0,12,2,1,6
CPD0010,"Taller de Escritura Académica para la Elaboración de Tesis de Doctorado en Humanidades, Cc.Ss y Arte",1,0,12,2,1,646
CPD0010,"Taller de Escritura Académica para la Elaboración de Tesis de Doctorado en Humanidades, Cc.Ss y Arte",1,0,12,2,1,647
CPD0010,"Taller de Escritura Académica para la Elaboración de Tesis de Doctorado en Humanidades, Cc.Ss y Arte",1,0,12,2,1,648
CPD0012,Edición de Textos Académicos en Inglés,1,0,12,2,2,645
CPD0100,Placement English Test,1,0,12,2,1,1
CPD1000,Elementary English 1,1,0,12,2,1,649
CPD2000,Elementary English 2,1,0,12,2,1,650
CPD3000,Lower Intermediate English 1,1,0,12,2,1,651
CPD3000,Lower Intermediate English 1,2,0,12,2,2,651
CPD4000,Lower Intermediate English 2,1,0,12,2,1,652
CPD4000,Lower Intermediate English 2,2,0,12,2,2,653
CPD5000,Upper Intermediate English 1,1,0,12,2,1,654
CPD5000,Upper Intermediate English 1,2,0,12,2,2,655
CPD6000,Upper Intermediate English 2,1,0,12,2,1,654
CPD6000,Upper Intermediate English 2,2,0,12,2,2,656
CPD6000,Upper Intermediate English 2,3,0,12,2,1,657
CPD7000,Advanced English 1,1,0,12,2,1,655
CPD7000,Advanced English 1,2,0,12,2,2,658
CPD7000,Advanced English 1,3,0,12,2,1,659
COM004,Taller de Reportaje Fotografico,1,10,13,2,2,660
COM021,Taller Aplicado en Radiodifusión,1,10,13,2,1,661
COM028,Dirección Estratégica de las Comunicaciones,1,10,13,2,1,662
COM029,Taller de Convergencia Medial,1,10,13,2,1,663
COM029,Taller de Convergencia Medial,1,10,13,2,1,664
COM033,Taller de Periodismo en Redes,1,10,13,2,2,665
COM036,Introducción a los Medios y el Periodismo,1,10,13,2,1,666
COM040,Industria Editorial para Escritores,1,10,13,2,1,667
COM041,Comunicar la Ciencia,1,10,13,2,1,668
COM041,Comunicar la Ciencia,1,10,13,2,1,669
COM100,Desafios de la Comunicacion,1,10,13,2,2,670
COM100,Desafios de la Comunicacion,2,10,13,2,2,671
COM100,Desafios de la Comunicacion,3,10,13,2,2,672
COM1000,Practica Interna (20 Hrs),1,0,13,2,2,673
COM1000,Practica Interna (20 Hrs),2,0,13,2,2,674
COM1000,Practica Interna (20 Hrs),3,0,13,2,2,1
COM101,Test de Actualidad I a,1,0,13,2,2,675
COM101,Test de Actualidad I a,2,0,13,2,2,675
COM103,Test de Actualidad II a,1,0,13,2,2,675
COM103,Test de Actualidad II a,2,0,13,2,2,675
COM105,Test de Actualidad III a,1,0,13,2,2,675
COM105,Test de Actualidad III a,2,0,13,2,2,675
COM109,Historia de la Comunicación Social,1,10,13,2,2,676
COM109,Historia de la Comunicación Social,2,10,13,2,1,677
COM110,Teoría de la Comunicación Social,1,10,13,2,2,678
COM110,Teoría de la Comunicación Social,2,10,13,2,2,679
COM110,Teoría de la Comunicación Social,3,10,13,2,1,680
COM111,Oratoria,1,10,13,2,2,681
COM113,Tecnologías de la Comunicación,1,10,13,2,2,682
COM113,Tecnologías de la Comunicación,2,10,13,2,2,683
COM115,Lenguaje Visual,1,10,13,2,2,684
COM115,Lenguaje Visual,2,10,13,2,2,685
COM115,Lenguaje Visual,3,10,13,2,2,669
