campus,formato,sigla,nombre_x,creditos,escuela_id
Lo Contador,Presencial,ARQ3306,Material Vegetal,10,5
Lo Contador,Presencial,ARQ3314,"Paisaje Tejido. Elementos, Conceptos y Capas del Espacio Público Contemporáneo",5,5
Lo Contador,Presencial,ARQ3318,"Land+Scape. Reflexiones en Torno al Análisis, Representación y Proyecto de Paisaje",5,5
Lo Contador,Presencial,ARQ3350,Taller de Especialidad en Arquitectura del Paisaje,15,5
Lo Contador,Presencial,ARQ3351,Taller de Investigación y Proyecto en Arquitectura del Paisaje,15,5
Lo Contador,Presencial,ARQ3352,Taller de Investigación Avanzada Mapa,20,5
Lo Contador,Presencial,ARQ3354,Diseño de Paisajes en Zonas Áridas,5,5
Lo Contador,Híbrido,ARQ3502,Proyecto Urbano Contemporáneo: Teoría y Crítica,10,5
Lo Contador,Presencial,ARQ3535,Sistemas Urbanos de Movilidad y Entorno Construido,10,5
Lo Contador,Presencial,ARQ3537,Herramientas para la Regeneración Urbano-Habitacional de Territorios Vulnerables,10,5
Lo Contador,Presencial,ARQ3538,Vivienda y Desarrollo en Densidad,10,5
Lo Contador,Presencial,ARQ3543,Del Plan Regulador al Diseño Urbano,5,5
Lo Contador,Presencial,ARQ3544,Tópicos de Vivienda Social,10,5
Lo Contador,Híbrido,ARQ3548,Herramientas y Datos Libres para Visualizar la Ciudad,5,5
Lo Contador,Presencial,ARQ3550,Taller de Especialidad en Proyecto Urbano,15,5
Lo Contador,Presencial,ARQ3551,Taller de Investigación y Proyecto Urbano,15,5
Lo Contador,Presencial,ARQ3552,Taller de Investigación Avanzada Mpur,20,5
Lo Contador,Presencial,ARQ3601,Taller de Especialidades Mase,15,5
Lo Contador,Híbrido,ARQ3602,Taller de Investigación y Proyecto Mase,15,5
Lo Contador,Presencial,ARQ3602,Taller de Investigación y Proyecto Mase,15,5
Oriente,Presencial,ARO100T,Introducción al Arte Contemporáneo,10,6
San Joaquín,Presencial,ARO101C,Comunidades del Patrimonio: Conservación y Restauración Participativas,10,6
Oriente,Presencial,ARO101G,Xilografía: Grabado en Madera,10,6
Oriente,Presencial,ARO101P,Pintura: Paisaje y Espacio,10,6
Oriente,Presencial,ARO102D,Dibujo de Retratos,10,6
Oriente,Presencial,ARO102E,Escultura en Acero,10,6
Oriente,Presencial,ARO102M,Animación Desde las Artes Visuales,10,6
Oriente,Presencial,ARO103C,"Patrimonio, Memoria y Derechos Humanos",10,6
Oriente,Presencial,ARO103D,Dibujo de Croquis y Boceto,10,6
Oriente,Presencial,ARO104E,Sistemas Constructivos en Cerámica,10,6
Oriente,Presencial,ARO104M,Cronofotografía,10,6
Oriente,Presencial,ARO104P,Pintura: Cruces Interdisciplinarios,10,6
San Joaquín,Presencial,ARO105C,Arte y Patrimonio,10,6
Oriente,Presencial,ARO105D,"Dibujo, Espacio y Entorno",10,6
Oriente,Presencial,ARO105G,Serigrafía,10,6
San Joaquín,Presencial,ARO105T,Arte Precolombino,10,6
Oriente,Presencial,ARO106F,Fotografía Contemporánea,10,6
Oriente,Presencial,ARO107C,Conservación y Restauración de Arte Moderno y Contemporáneo,10,6
Oriente,Presencial,ARO107F,Procesos Fotográficos Alternativos,10,6
San Joaquín,Presencial,ARO107I,"Arte,Paisajes y Geografías Culturales",10,6
Oriente,Presencial,ARO107M,Animación Stop Motion,10,6
Oriente,Presencial,ARO107P,Acuarela,10,6
Oriente,Presencial,ARO108C,Cmd Conservación Preventiva en Museos,10,6
Oriente,Presencial,ARO108I,Representaciones del Género: Perspectivas Contemporáneas,10,6
Oriente,Presencial,ARO109G,Papel Como Medio de Expresión,10,6
Oriente,Presencial,ARO110M,Animación Experimental 3d,10,6
Oriente,Presencial,ARO111T,Arte y Simbología,10,6
Casa Central,Presencial,ARO113M,"Tiempo, Movimiento y Representación",10,6
Oriente,Presencial,ARO123T,Paisaje en las Artes Visuales,10,6
Oriente,Presencial,ART0400,Artes Visuales Hoy,10,6
Oriente,Presencial,ART0402,Pensamiento Visual,10,6
Oriente,Presencial,ART0403,Dibujo,10,6
Oriente,Presencial,ART0404,Artes Mediales,10,6
Oriente,Presencial,ART0500,Artes Visuales y Modernidad,10,6
Oriente,Presencial,ART0501,Taller Central,10,6
Oriente,Presencial,ART0503,Taller Central,10,6
Oriente,Presencial,ART0600,Taller de Permanencia I,20,6
Oriente,Presencial,ART0602,Seminario de Grado I,20,6
Oriente,Presencial,ART0604,Diálogos: Práctica Artística I,10,6
Oriente,Presencial,ART0606,Textos de Arte,10,6
Oriente,Presencial,ART200D,Dibujo Experimental,10,6
Oriente,Presencial,ART200E,Sistemas Constructivos,10,6
Oriente,Presencial,ART200F,Fotografía Digital Aplicada,10,6
Oriente,Presencial,ART200G,Imagen Impresa,10,6
Oriente,Presencial,ART200M,Dispositivos Ópticos,10,6
Oriente,Presencial,ART200P,Iniciación a la Práctica de la Pintura,10,6
Oriente,Presencial,ART201D,"Dibujo, Cuerpo y Contexto",10,6
Oriente,Presencial,ART201G,Procesos Gráficos y Medios de Impresión,10,6
Oriente,Presencial,ART201M,Taller de Video Arte,10,6
Oriente,Presencial,ART201P,Práctica de la Pintura,10,6
Oriente,Presencial,ART202E,Representación y Construcción,10,6
Oriente,Presencial,ART210T,Historia del Arte Chileno,10,6
Oriente,Presencial,ART212T,Seminario Monográfico,10,6
Oriente,Híbrido,ART3012,Seminario Arte Contemporáneo: Paradigmas de Análisis,10,6
Oriente,Presencial,ART3017,Taller de Obra 1,10,6
Oriente,Híbrido,ART4004,Problemas del Arte Latinoamericano Contemporáneo,10,6
Oriente,Presencial,FAR3006,Tesis I,20,6
Oriente,Presencial,FAR3008,Proyecto I,20,6
Oriente,Híbrido,FAR3017,Coloquio I,5,6
Oriente,Presencial,FAR3021,Taller Interdisciplinario en Artes,10,6
Oriente,Presencial,FAR3023,Gestión en las Artes,10,6
Oriente,Híbrido,FAR4000,Coloquio 1,5,6
Oriente,Híbrido,FAR4002,Coloquio 3,5,6
Oriente,Presencial,FAR4005,Metodología de Investigación Doctoral,10,6
Oriente,Presencial,FAR4008,Tesis 1,40,6
Oriente,Híbrido,FAR4008,Tesis 1,40,6
Oriente,Presencial,FAR4010,Tesis 3,40,6
Oriente,Presencial,FAR4013,Proyecto de Tesis I,25,6
Oriente,Presencial,FAR4017,Actividad Anual de Seguimiento I,0,6
Oriente,Presencial,FAR4018,Actividad Anual de Seguimiento II,0,6
Oriente,Presencial,FAR4019,Autoría Artículo Científico o Patente,0,6
San Joaquín,Presencial,ASP5022,Astrobiología,10,7
San Joaquín,Presencial,ASP5401,Radioastronomía,10,7
San Joaquín,Presencial,ASP5407,Fundamentos de Instrumentación Astronómica,10,7
San Joaquín,Presencial,ASP9002,Examen de Calificación,0,7
San Joaquín,Presencial,ASP9004,Actividad Anual de Seguimiento I,0,7
San Joaquín,Presencial,ASP9005,Actividad Anual de Seguimiento II,0,7
San Joaquín,Presencial,ASP9006,Autoría Artículo Científico o Patente,0,7
San Joaquín,Presencial,ASP9007,Pasantía,0,7
San Joaquín,Presencial,ASP9008,Proyecto de Tesis,50,7
San Joaquín,Presencial,ASP9110,Procesos Físicos en Astrofísica,10,7
San Joaquín,Presencial,ASP9120,Seminario de Astrofísica,10,7
San Joaquín,Presencial,ASP9201,Trabajo de Investigación a,20,7
San Joaquín,Presencial,ASP9202,Trabajo de Investigación B,20,7
San Joaquín,Presencial,ASP9203,Trabajo de Investigación C,20,7
San Joaquín,Presencial,ASP9303,Fronteras de la Astrofísica C,10,7
San Joaquín,Presencial,ASP9304,Fronteras de la Astrofísica a,5,7
San Joaquín,Presencial,ASP9305,Fronteras de la Astrofísica B,5,7
San Joaquín,Presencial,ASP9306,Fronteras de la Astrofísica C,5,7
San Joaquín,Presencial,ASP9400,Tesis de Magíster,30,7
San Joaquín,Presencial,ASP9721,Tesis de Doctorado I,50,7
San Joaquín,Presencial,ASP9722,Tesis de Doctorado II,50,7
San Joaquín,Presencial,ASP9723,Tesis de Doctorado III,50,7
San Joaquín,Presencial,ASP9724,Tesis de Doctorado IV,50,7
San Joaquín,Presencial,ASP9725,Tesis de Doctorado V,50,7
San Joaquín,Presencial,AST0111,Astronomia,10,7
San Joaquín,Presencial,AST0112,Astronomy,10,7
San Joaquín,Presencial,AST0212,Introducción al Analisis de Datos,10,7
San Joaquín,Presencial,AST0311,Astrofisica General,10,7
San Joaquín,Presencial,AST0411,Astrofisica Extragalactica,10,7
San Joaquín,Presencial,AST0511,Practica de Licenciatura,40,7
San Joaquín,Presencial,AST101,Un Paseo por el Universo,10,7
San Joaquín,Presencial,AST1529,Planetas en el Universo,10,7
San Joaquín,Remoto,CAR0005,Aprendizaje Estratégico para la Experiencia Universitaria,5,8
San Joaquín,Presencial,CAR0005,Aprendizaje Estratégico para la Experiencia Universitaria,5,8
San Joaquín,Presencial,CAR2000,Aprendizaje Estratégico para el Egreso,5,8
San Joaquín,Presencial,ICP0103,Introducción a la Política Comparada,10,9
San Joaquín,Presencial,ICP0107,Formación de Políticas Públicas,10,9
San Joaquín,Presencial,ICP0109,Seminario: America Latina Siglo XX,10,9
San Joaquín,Presencial,ICP0130,Política y Movimientos Sociales,10,9
San Joaquín,Presencial,ICP0142,Sociología Política,10,9
San Joaquín,Presencial,ICP0144,Investigación en Pregrado Uc Propone Ciencia Política,10,9
San Joaquín,Presencial,ICP0150,"Temas de Política Latinoamericana: Democracia, Constitucionalismo y Estado de Derecho",10,9
San Joaquín,Presencial,ICP0152,Derecho y Política,10,9
San Joaquín,Presencial,ICP0201,Introducción a la Teoría Política,10,9
San Joaquín,Presencial,ICP0204,Teoria Politica III,10,9
San Joaquín,Presencial,ICP0205,Topicos de Teoria Politica,10,9
San Joaquín,Presencial,ICP0206,Corrientes de Pensamiento Politico Contemporaneo,10,9
San Joaquín,Presencial,ICP0210,"Género, Poder y Desigualdad",10,9
San Joaquín,Presencial,ICP0211,Introducción a la Teoría Feminista,10,9
San Joaquín,Presencial,ICP0301,Introduccion a las Relaciones Internacionales,10,9
San Joaquín,Presencial,ICP0323,Topicos de Analisis Estrategico,10,9
San Joaquín,Presencial,ICP0324,Introducción a la Política Ambiental Global,10,9
San Joaquín,Presencial,ICP0327,Introducción a la Economía Política Internacional,10,9
San Joaquín,Presencial,ICP0329,Teoría de las Relaciones Internacionales,10,9
San Joaquín,Presencial,ICP0345,Derechos Humanos en América Latina,10,9
San Joaquín,Presencial,ICP0346,Género en Relaciones Internacionales,10,9
San Joaquín,Presencial,ICP0502,Análisis de Datos Políticos,10,9
San Joaquín,Presencial,ICP0601,Redacción en Ciencia Política,10,9
San Joaquín,Presencial,ICP0903,Ética Pública,10,9
San Joaquín,Presencial,ICP1002,Actividad Curricular de Titulación,20,9
San Joaquín,Remoto con Act.Presencial,ICP3050,Introduccion a la Ciencia Politica,0,9
San Joaquín,Remoto con Act.Presencial,ICP3060,Introduccion a las Relaciones Internacionales,0,9
San Joaquín,Remoto con Act.Presencial,ICP5008,Fundamentos Metodológicos del Análisis Político Aplicado a la Práctica Profesional,0,9
San Joaquín,Remoto con Act.Presencial,ICP5194,Funcion y Asesoria Parlamentaria,10,9
San Joaquín,Presencial,ICP5197,"Partidos, Elecciones y Sistemas Electorales",10,9
San Joaquín,Remoto con Act.Presencial,ICP5251,Ética Pública,10,9
San Joaquín,Híbrido,ICP5425,Relaciones Internacionales Entre China y América Latina,10,9
San Joaquín,Híbrido,ICP5466,Diplomacia Contemporánea,10,9
San Joaquín,Remoto con Act.Presencial,ICP5468,Derechos Humanos y Política Internacional,10,9
San Joaquín,Remoto con Act.Presencial,ICP5470,La Ciberseguridad y Su Impacto en la Seguridad Internacional,10,9
San Joaquín,Presencial,ICP5490,Seminario: Problemas Internacionales Contemporaneos,10,9
San Joaquín,Remoto con Act.Presencial,ICP5700,Introduccion a las Politicas Publicas,0,9
San Joaquín,Remoto con Act.Presencial,ICP5702,Política Económica,10,9
San Joaquín,Híbrido,ICP5703,Políticas Sociales,10,9
San Joaquín,Remoto con Act.Presencial,ICP5707,Implementación de Políticas Públicas,10,9
San Joaquín,Híbrido,ICP5711,Análisis de Escenarios,10,9
San Joaquín,Híbrido,ICP5714,"Transparencia, Probidad y Políticas Contra la Corrupción",10,9
San Joaquín,Presencial,ICP5792,Examen Área Primaria,10,9
San Joaquín,Presencial,ICP5793,Examen Área Secundaria,10,9
San Joaquín,Presencial,ICP5837,Democracia y Desarrollo,10,9
San Joaquín,Presencial,ICP5868,Economía Política Internacional,10,9
San Joaquín,Presencial,ICP5924,Diseño de Investigación,10,9
San Joaquín,Presencial,ICP5928,Análisis Cuantitativo I,10,9
San Joaquín,Remoto con Act.Presencial,ICP6006,Proyecto de Graduación,30,9
San Joaquín,Presencial,ICP6007,Proyecto de Tesis,10,9
San Joaquín,Presencial,ICP6008,Tesis I,50,9
San Joaquín,Presencial,ICP6010,Tesis III,50,9
San Joaquín,Presencial,ICP6011,Tesis IV,50,9
San Joaquín,Presencial,ICP6500,Ayudantía de Docencia,10,9
San Joaquín,Presencial,ICP6501,Ayudantía de Investigación,10,9
San Joaquín,Presencial,ICP6505,Actividad Anual de Seguimiento II,0,9
San Joaquín,Presencial,ICP6508,Pasantía en el Extranjero,0,9
San Joaquín,Presencial,ICP700A,Seminario de Grado I,10,9
San Joaquín,Presencial,ICP700B,Seminario de Grado II,10,9
San Joaquín,Presencial,ICP7033,Seminario de Investigación IV,10,9
San Joaquín,Presencial,ICP7034,Autoría Artículo Científico o Patente,0,9
San Joaquín,Presencial,ICP8000,Tesis de Grado,50,9
Casa Central,Presencial,BIO014,Comunicar la Biología en Tiempos de la Post Verdad,10,10
San Joaquín,Presencial,BIO100P,Ciencias Naturales,5,10
Casa Central,Presencial,BIO101A,Tópicos en Biología,5,10
Casa Central,Presencial,BIO101B,Tópicos en Bioquímica,5,10
San Joaquín,Presencial,BIO108A,Fundamentos de Ecología y Evolución,10,10
San Joaquín,Presencial,BIO110C,Biologia de Organismos y Comunidades,10,10
Casa Central,Presencial,BIO116M,Biologia Marina,5,10
San Joaquín,Presencial,BIO135C,Fisiologia,10,10
San Joaquín,Presencial,BIO135F,Fisiología,10,10
Casa Central,Presencial,BIO141C,Biología de la Célula,10,10
Casa Central,Híbrido,BIO141C,Biología de la Célula,10,10
San Joaquín,Presencial,BIO141C,Biología de la Célula,10,10
San Joaquín,Presencial,BIO141T,Taller de Biología de la Célula,0,10
Casa Central,Presencial,BIO149E,Microbiología e Infectología Clínica,15,10
Casa Central,Presencial,BIO151E,Biología de Microorganismos,10,10
Casa Central,Presencial,BIO152C,Bases Fisicas de los Procesos Biologicos,10,10
San Joaquín,Presencial,BIO155E,Introducción a la Biología,10,10
San Joaquín,Presencial,BIO187C,Aspectos Biológicos y Bioéticos de la Fertilidad en Humanos,10,10
San Joaquín,Presencial,BIO211G,Fisiologia Vegetal,10,10
Casa Central,Presencial,BIO225C,Fisiologia y Bioquimica Vegetal,10,10
Casa Central,Presencial,BIO226E,Genetica y Evolucion,10,10
Casa Central,Presencial,BIO228C,Bioquímica y Genética Molecular,10,10
Casa Central,Presencial,BIO2300,Experiencia Profesional Dirigida,50,10
Casa Central,Presencial,BIO2350,Memoria Profesional Dirigida,50,10
Casa Central,Presencial,BIO238M,Biologia Molecular de la Celula,20,10
Casa Central,Presencial,BIO242C,Bioestadistica,10,10
San Joaquín,Presencial,BIO245G,Microbiología Alimentaria y Ambiental,10,10
Casa Central,Presencial,BIO245G,Microbiología Alimentaria y Ambiental,10,10
Casa Central,Presencial,BIO249C,Bioestadistica II,10,10
Casa Central,Presencial,BIO250M,Vertebrados Marinos,10,10
Casa Central,Presencial,BIO257C,Bioquimica,10,10
Campus Externo,Presencial,BIO258E,Practica Extramural,30,10
Campus Externo,Presencial,BIO258F,Practica Extramural,30,10
Casa Central,Presencial,BIO266D,Laboratorio Bioquimica I: Biologia Celular,5,10
Casa Central,Presencial,BIO272C,Farmacologia Molecular,10,10
Casa Central,Presencial,BIO274E,Biologia y Fisiologia Celular,10,10
Casa Central,Presencial,BIO277M,Microbiologia Marina,10,10
Casa Central,Presencial,BIO285D,Memoria de Investigacion,50,10
Casa Central,Presencial,BIO285E,Memoria Profesional,50,10
Casa Central,Presencial,BIO285M,Memoria de Investigacion en Biologia Marina,50,10
Casa Central,Presencial,BIO295A,Seminario de Investigacion Departamental,15,10
Casa Central,Presencial,BIO295B,Seminario de Investigacion Departamental,15,10
Casa Central,Presencial,BIO295C,Seminario de Investigacion Departamental,15,10
Casa Central,Presencial,BIO296C,Seminario de Investigacion Biologica,30,10
Casa Central,Presencial,BIO296F,Seminario de Investigacion Bioquimica,30,10
Casa Central,Presencial,BIO296M,Seminario de Investigación Biológica Marina,30,10
Casa Central,Presencial,BIO297C,"Laboratorio Bioquímica, Biología Celular",10,10
Casa Central,Presencial,BIO299E,Fisiologia,10,10
San Joaquín,Presencial,BIO299L,Laboratorio Fisiologia,5,10
Casa Central,Presencial,BIO305E,Aspectos Básicos y Clínicos de Cáncer,10,10
Casa Central,Presencial,BIO310A,Seminario Bibliográfico,5,10
Casa Central,Presencial,BIO310B,Seminario Bibliográfico,5,10
Casa Central,Presencial,BIO318E,Principios de Dinámica Poblacional: Teoría y Aplicaciones,10,10
Casa Central,Presencial,BIO327M,Oceanografia Fisico-Biologica,10,10
Casa Central,Híbrido,BIO329E,Invasiones Biológicas,10,10
Casa Central,Presencial,BIO3319,Tecnicas Avanzadas de Investigacion en Bioquimica,50,10
Casa Central,Presencial,BIO3339,Bioinformatica Avanzada,10,10
San Joaquín,Presencial,BIO336M,Buceo Autónomo,10,10
Casa Central,Presencial,BIO340M,Génetica de la Conservación,10,10
Casa Central,Presencial,BIO361E,Neurofisiología,10,10
Casa Central,Presencial,BIO380E,Microbiología Biomédica,10,10
Casa Central,Presencial,BIO389E,Inmunología Celular y Molecular,10,10
Casa Central,Presencial,BIO3920,Innovación y Emprendimiento en Biotecnología,10,10
Casa Central,Presencial,BIO4001,Tutorial Bibliografico I,5,10
Casa Central,Presencial,BIO4014,Unidad de Investigacion en Biologia,50,10
Casa Central,Presencial,BIO4015,Unidad de Investigación I,10,10
Casa Central,Presencial,BIO4016,Unidad de Investigación II,30,10
Casa Central,Presencial,BIO4116,Biología Celular y Molecular,40,10
Casa Central,Presencial,BIO4233,Bases Celulares y Moleculares de la Regulación Fisiológica,40,10
Casa Central,Presencial,BIO4321,La Lucha por la Existencia a Través del Tiempo y el Espacio,40,10
Casa Central,Presencial,BIO4423,Genética Molecular y Microbiología,40,10
Casa Central,Presencial,BIO4430,Tópicos en Genética Molecular y Microbiología,5,10
Casa Central,Presencial,BIO4708,Pasantía Internacional,0,10
Casa Central,Presencial,BIO4709,Autoria Articulo Cientifico o Patente,0,10
Casa Central,Presencial,BIO4901,Docencia de Pregrado I,5,10
Casa Central,Presencial,BIO4910,Actividad Anual de Seguimiento I,0,10
Casa Central,Presencial,BIO4911,Actividad Anual de Seguimiento II,0,10
Casa Central,Presencial,BIO5110,Examen de Candidatura,50,10
Casa Central,Presencial,BIO5151,Tesis en Neurociencias II,50,10
Casa Central,Presencial,BIO5253,Tesis en Neurociencias IV,50,10
Casa Central,Remoto con Act.Presencial,BIO5254,Tesis en Neurociencias V,50,10
Casa Central,Presencial,BIO5260,Tesis I,50,10
Casa Central,Presencial,BIO5261,Tesis II,50,10
Casa Central,Presencial,BIO5262,Tesis III,50,10
Casa Central,Presencial,BIO5263,Tesis IV,50,10
San Joaquín,Presencial,CSS301A,Análisis del Movimiento Ocupacional,10,11
San Joaquín,Presencial,CSS302A,Neurociencias Aplicadas a Ciencias de la Salud,5,11
San Joaquín,Presencial,FON101,Introducción a la Fonoaudiología,5,11
San Joaquín,Presencial,FON103,Inclusión y Discapacidad: el Valor de la Diversidad,10,11
San Joaquín,Presencial,FON104,Fundamentos Básicos de Cultura Sorda y Lengua de Señas Chilena,10,11
San Joaquín,Presencial,FON205A,Salud Pública para Fonoaudiología,5,11
San Joaquín,Presencial,FON301,Evaluación Audiológica,10,11
San Joaquín,Presencial,FON302,Patología Fonoaudiológica,10,11
San Joaquín,Presencial,FON308,La Lengua de Señas y la Cultura Sorda,5,11
San Joaquín,Presencial,FON401,Evaluación y Procedimientos en Voz,5,11
San Joaquín,Presencial,FON402,Trastornos de la Deglución,5,11
